4.67,-55.9,Af
-6.71,-52.66,Am
-21.83,-64.77,Cwa
-6.98,-68.39,Af
8.57,-65.86,Aw
-34.11,-55.42,Cfa
-16.49,-67.2,Aw
-13.02,-57.85,Aw
-39.62,-64.85,BSk
-53.06,-69.05,Cfc
-8.6,-44.67,Aw
-8.84,-57.52,Am
-25.67,-59.35,Cfa
3.06,-61.38,Aw
-20.35,-40.97,Cfa
-5.42,-38.95,As
10.04,-70.49,Aw
-12.81,-75.96,ET
4.67,-64.27,Af
-2.58,-72.92,Af
6.35,-72.78,Cfb
-11.55,-53.51,Aw
-3.36,-61.85,Af
-47.44,-71.43,Cfb
-8.73,-63.18,Am
-20.33,-47.58,Aw
-13.59,-46.62,Aw
1.23,-59.66,Am
-27.71,-66.0,Cwb
-40.86,-73.27,Cfb
-23.07,-59.77,Cfa
-33.71,-70.31,Csb
1.63,-75.81,Af
-47.32,-66.99,BSk
-29.3,-70.74,ET
-8.31,-37.4,BSh
4.6,-53.69,Af
8.16,-60.54,Af
0.15,-68.37,Af
-27.61,-52.23,Cfb
-13.84,-51.15,Aw
-19.47,-56.98,Aw
-41.15,-68.61,BSk
-9.46,-64.66,Am
-33.46,-60.23,Cfa
-25.68,-53.56,Cfa
-18.71,-43.12,Cwa
-13.01,-72.12,Cwb
-3.36,-42.06,As
-3.2,-65.65,Af
-5.01,-76.17,Af
-1.28,-47.01,Am
-50.71,-72.95,Cfc
-7.75,-47.78,Aw
-2.01,-55.47,Am
-10.57,-44.16,Aw
10.2,-73.7,Aw
-21.01,-66.38,BSk
-18.23,-65.47,Cfb
1.32,-64.95,Af
-29.52,-58.61,Cfa
-20.76,-49.93,Aw
-28.76,-62.84,BSh
-16.6,-57.93,Aw
-6.87,-55.06,Am
1.44,-53.58,Am
3.38,-69.8,Am
-21.74,-46.55,Cwb
-8.5,-50.73,Aw
-17.63,-40.54,Aw
-16.68,-61.33,Aw
-4.98,-68.03,Af
-11.07,-37.44,Am
5.84,-67.5,Am
-8.69,-41.86,BSh
-32.79,-66.33,BSk
-38.18,-69.04,BSk
-36.47,-58.93,Cfa
-8.95,-71.06,Af
-31.09,-56.91,Cfa
-4.97,-69.87,Af
-30.68,-53.12,Cfa
1.42,-51.5,Am
-12.47,-62.82,Aw
4.28,-57.59,Am
-13.46,-74.56,ET
-25.05,-48.34,Cfa
-25.38,-66.43,Cwb
-36.63,-66.84,BSk
-30.29,-64.74,BSh
-15.12,-48.98,Aw
-15.9,-69.66,Cwb
-46.86,-74.7,Cfb
-6.83,-74.67,Af
-4.26,-50.99,Aw
-25.1,-56.85,Cfa
-13.97,-41.11,Aw
-13.59,-68.02,Af
-5.76,-43.96,Aw
-41.74,-65.81,BSk
-21.04,-61.71,BSh
-25.33,-70.11,BWk
-34.71,-61.32,Cfa
-22.37,-44.15,Cfa
1.33,-78.7,Af
-0.17,-61.19,Af
-40.28,-62.72,BSk
-24.01,-50.74,Cfa
9.58,-67.43,Aw
-43.99,-69.45,BSk
-2.17,-76.01,Af
6.48,-70.35,Aw
-19.38,-52.0,Cfa
-28.65,-50.11,Cfb
-10.48,-69.86,Am
0.02,-70.33,Af
6.76,-76.94,Af
-11.92,-41.66,BSh
-11.44,-76.17,ET
-10.77,-63.82,Am
-3.31,-79.3,Cfb
-39.97,-67.67,BWk
-14.1,-55.34,Aw
-9.86,-36.51,As
-6.68,-46.15,Aw
6.34,-74.03,Af
-38.56,-63.39,Cfa
-22.07,-58.24,Aw
-17.67,-48.69,Aw
-5.93,-57.53,Am
